,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
67639,BL0,SO2,2020-01-19 07:00:00,0.1,ppb,R
67640,BL0,SO2,2020-01-19 08:00:00,0.2,ppb,R
67641,BL0,SO2,2020-01-19 09:00:00,0.1,ppb,R
67642,BL0,SO2,2020-01-19 10:00:00,0.3,ppb,R
67643,BL0,SO2,2020-01-19 11:00:00,0.5,ppb,R
67644,BL0,SO2,2020-01-19 12:00:00,0.4,ppb,R
67645,BL0,SO2,2020-01-19 13:00:00,0.6,ppb,R
67646,BL0,SO2,2020-01-19 14:00:00,0.3,ppb,R
67647,BL0,SO2,2020-01-19 15:00:00,0.3,ppb,R
67648,BL0,SO2,2020-01-19 16:00:00,0.1,ppb,R
67649,BL0,SO2,2020-01-19 17:00:00,0.2,ppb,R
67650,BL0,SO2,2020-01-19 18:00:00,0.4,ppb,R
67651,BL0,SO2,2020-01-19 19:00:00,0.4,ppb,R
67652,BL0,SO2,2020-01-19 20:00:00,0.5,ppb,R
67653,BL0,SO2,2020-01-19 21:00:00,0.3,ppb,R
67654,BL0,SO2,2020-01-19 22:00:00,0.0,ppb,R
67655,BL0,SO2,2020-01-19 23:00:00,1.5,ppb,R
67656,BL0,SO2,2020-01-20 00:00:00,1.1,ppb,R
67657,BL0,SO2,2020-01-20 01:00:00,0.6,ppb,R
67658,BL0,SO2,2020-01-20 02:00:00,1.7,ppb,R
67659,BL0,SO2,2020-01-20 03:00:00,1.3,ppb,R
67660,BL0,SO2,2020-01-20 04:00:00,0.2,ppb,R
67661,BL0,SO2,2020-01-20 05:00:00,0.4,ppb,R
67662,BL0,SO2,2020-01-20 06:00:00,0.6,ppb,R
67663,BL0,SO2,2020-01-20 07:00:00,0.8,ppb,R
67664,BL0,SO2,2020-01-20 08:00:00,1.0,ppb,R
67665,BL0,SO2,2020-01-20 09:00:00,0.9,ppb,R
67666,BL0,SO2,2020-01-20 10:00:00,1.1,ppb,R
67667,BL0,SO2,2020-01-20 11:00:00,1.2,ppb,R
67668,BL0,SO2,2020-01-20 12:00:00,1.5,ppb,R
67669,BL0,SO2,2020-01-20 13:00:00,1.5,ppb,R
67670,BL0,SO2,2020-01-20 14:00:00,1.3,ppb,R
67671,BL0,SO2,2020-01-20 15:00:00,0.9,ppb,R
67672,BL0,SO2,2020-01-20 16:00:00,1.0,ppb,R
67673,BL0,SO2,2020-01-20 17:00:00,0.6,ppb,R
67674,BL0,SO2,2020-01-20 18:00:00,0.5,ppb,R
67675,BL0,SO2,2020-01-20 19:00:00,0.7,ppb,R
67676,BL0,SO2,2020-01-20 20:00:00,2.8,ppb,R
67677,BL0,SO2,2020-01-20 21:00:00,2.0,ppb,R
67678,BL0,SO2,2020-01-20 22:00:00,2.1,ppb,R
67679,BL0,SO2,2020-01-20 23:00:00,1.6,ppb,R
67680,BL0,SO2,2020-01-21 00:00:00,1.1,ppb,R
67681,BL0,SO2,2020-01-21 01:00:00,1.2,ppb,R
67682,BL0,SO2,2020-01-21 02:00:00,1.4,ppb,R
67683,BL0,SO2,2020-01-21 03:00:00,0.9,ppb,R
67684,BL0,SO2,2020-01-21 04:00:00,1.2,ppb,R
67685,BL0,SO2,2020-01-21 05:00:00,1.2,ppb,R
67686,BL0,SO2,2020-01-21 06:00:00,1.1,ppb,R
67687,BL0,SO2,2020-01-21 07:00:00,1.4,ppb,R
67688,BL0,SO2,2020-01-21 08:00:00,1.4,ppb,R
67689,BL0,SO2,2020-01-21 09:00:00,2.5,ppb,R
67690,BL0,SO2,2020-01-21 10:00:00,2.4,ppb,R
67691,BL0,SO2,2020-01-21 11:00:00,2.4,ppb,R
67692,BL0,SO2,2020-01-21 12:00:00,2.4,ppb,R
67693,BL0,SO2,2020-01-21 13:00:00,1.7,ppb,R
67694,BL0,SO2,2020-01-21 14:00:00,1.3,ppb,R
67695,BL0,SO2,2020-01-21 15:00:00,1.3,ppb,R
67696,BL0,SO2,2020-01-21 16:00:00,0.9,ppb,R
67697,BL0,SO2,2020-01-21 17:00:00,1.1,ppb,R
67698,BL0,SO2,2020-01-21 18:00:00,1.0,ppb,R
67699,BL0,SO2,2020-01-21 19:00:00,1.9,ppb,R
67700,BL0,SO2,2020-01-21 20:00:00,1.5,ppb,R
67701,BL0,SO2,2020-01-21 21:00:00,1.4,ppb,R
67702,BL0,SO2,2020-01-21 22:00:00,1.1,ppb,R
67703,BL0,SO2,2020-01-21 23:00:00,0.7,ppb,R
67704,BL0,SO2,2020-01-22 00:00:00,0.6,ppb,R
67705,BL0,SO2,2020-01-22 01:00:00,0.5,ppb,R
67706,BL0,SO2,2020-01-22 02:00:00,1.1,ppb,R
67707,BL0,SO2,2020-01-22 03:00:00,1.2,ppb,R
67708,BL0,SO2,2020-01-22 04:00:00,1.0,ppb,R
67709,BL0,SO2,2020-01-22 05:00:00,0.3,ppb,R
67710,BL0,SO2,2020-01-22 06:00:00,0.0,ppb,R
67711,BL0,SO2,2020-01-22 07:00:00,0.1,ppb,R
67712,BL0,SO2,2020-01-22 08:00:00,0.2,ppb,R
67713,BL0,SO2,2020-01-22 09:00:00,0.4,ppb,R
67714,BL0,SO2,2020-01-22 10:00:00,,ppb,R
67715,BL0,SO2,2020-01-22 11:00:00,,ppb,R
67716,BL0,SO2,2020-01-22 12:00:00,,ppb,R
67717,BL0,SO2,2020-01-22 13:00:00,,ppb,R
67718,BL0,SO2,2020-01-22 14:00:00,,ppb,R
67719,BL0,SO2,2020-01-22 15:00:00,,ppb,R
67720,BL0,SO2,2020-01-22 16:00:00,,ppb,R
67721,BL0,SO2,2020-01-22 17:00:00,,ppb,R
67722,BL0,SO2,2020-01-22 18:00:00,,ppb,R
67723,BL0,SO2,2020-01-22 19:00:00,,ppb,R
67724,BL0,SO2,2020-01-22 20:00:00,,ppb,R
67725,BL0,SO2,2020-01-22 21:00:00,,ppb,R
67726,BL0,SO2,2020-01-22 22:00:00,,ppb,R
67727,BL0,SO2,2020-01-22 23:00:00,,ppb,R
67728,BL0,SO2,2020-01-23 00:00:00,,ppb,R
67729,BL0,SO2,2020-01-23 01:00:00,,ppb,R
67730,BL0,SO2,2020-01-23 02:00:00,,ppb,R
67731,BL0,SO2,2020-01-23 03:00:00,,ppb,R
67732,BL0,SO2,2020-01-23 04:00:00,,ppb,R
67733,BL0,SO2,2020-01-23 05:00:00,,ppb,R
67734,BL0,SO2,2020-01-23 06:00:00,,ppb,R
67735,BL0,SO2,2020-01-23 07:00:00,,ppb,R
67736,BL0,SO2,2020-01-23 08:00:00,,ppb,R
67737,BL0,SO2,2020-01-23 09:00:00,,ppb,R
67738,BL0,SO2,2020-01-23 10:00:00,,ppb,R
67739,BL0,SO2,2020-01-23 11:00:00,,ppb,R
67740,BL0,SO2,2020-01-23 12:00:00,1.2,ppb,R
67741,BL0,SO2,2020-01-23 13:00:00,1.1,ppb,R
67742,BL0,SO2,2020-01-23 14:00:00,1.2,ppb,R
67743,BL0,SO2,2020-01-23 15:00:00,0.7,ppb,R
67744,BL0,SO2,2020-01-23 16:00:00,0.6,ppb,R
67745,BL0,SO2,2020-01-23 17:00:00,0.5,ppb,R
67746,BL0,SO2,2020-01-23 18:00:00,0.4,ppb,R
67747,BL0,SO2,2020-01-23 19:00:00,0.3,ppb,R
67748,BL0,SO2,2020-01-23 20:00:00,0.3,ppb,R
67749,BL0,SO2,2020-01-23 21:00:00,0.5,ppb,R
67750,BL0,SO2,2020-01-23 22:00:00,0.3,ppb,R
67751,BL0,SO2,2020-01-23 23:00:00,0.1,ppb,R
67752,BL0,SO2,2020-01-24 00:00:00,0.1,ppb,R
67753,BL0,SO2,2020-01-24 01:00:00,0.1,ppb,R
67754,BL0,SO2,2020-01-24 02:00:00,0.0,ppb,R
67755,BL0,SO2,2020-01-24 03:00:00,0.1,ppb,R
67756,BL0,SO2,2020-01-24 04:00:00,0.2,ppb,R
67757,BL0,SO2,2020-01-24 05:00:00,0.2,ppb,R
67758,BL0,SO2,2020-01-24 06:00:00,0.2,ppb,R
67759,BL0,SO2,2020-01-24 07:00:00,0.2,ppb,R
67760,BL0,SO2,2020-01-24 08:00:00,0.4,ppb,R
67761,BL0,SO2,2020-01-24 09:00:00,0.2,ppb,R
67762,BL0,SO2,2020-01-24 10:00:00,0.3,ppb,R
67763,BL0,SO2,2020-01-24 11:00:00,0.4,ppb,R
67764,BL0,SO2,2020-01-24 12:00:00,0.3,ppb,R
67765,BL0,SO2,2020-01-24 13:00:00,0.3,ppb,R
67766,BL0,SO2,2020-01-24 14:00:00,0.8,ppb,R
67767,BL0,SO2,2020-01-24 15:00:00,0.9,ppb,R
67768,BL0,SO2,2020-01-24 16:00:00,0.9,ppb,R
67769,BL0,SO2,2020-01-24 17:00:00,1.1,ppb,R
67770,BL0,SO2,2020-01-24 18:00:00,1.2,ppb,R
67771,BL0,SO2,2020-01-24 19:00:00,0.7,ppb,R
67772,BL0,SO2,2020-01-24 20:00:00,0.4,ppb,R
67773,BL0,SO2,2020-01-24 21:00:00,0.5,ppb,R
67774,BL0,SO2,2020-01-24 22:00:00,0.2,ppb,R
67775,BL0,SO2,2020-01-24 23:00:00,0.1,ppb,R
67776,BL0,SO2,2020-01-25 00:00:00,0.1,ppb,R
67777,BL0,SO2,2020-01-25 01:00:00,0.1,ppb,R
67778,BL0,SO2,2020-01-25 02:00:00,0.1,ppb,R
67779,BL0,SO2,2020-01-25 03:00:00,0.1,ppb,R
67780,BL0,SO2,2020-01-25 04:00:00,0.1,ppb,R
67781,BL0,SO2,2020-01-25 05:00:00,0.1,ppb,R
67782,BL0,SO2,2020-01-25 06:00:00,0.0,ppb,R
67783,BL0,SO2,2020-01-25 07:00:00,0.1,ppb,R
67784,BL0,SO2,2020-01-25 08:00:00,0.1,ppb,R
67785,BL0,SO2,2020-01-25 09:00:00,0.1,ppb,R
67786,BL0,SO2,2020-01-25 10:00:00,0.1,ppb,R
67787,BL0,SO2,2020-01-25 11:00:00,0.0,ppb,R
67788,BL0,SO2,2020-01-25 12:00:00,0.1,ppb,R
67789,BL0,SO2,2020-01-25 13:00:00,0.2,ppb,R
67790,BL0,SO2,2020-01-25 14:00:00,0.2,ppb,R
67791,BL0,SO2,2020-01-25 15:00:00,0.3,ppb,R
67792,BL0,SO2,2020-01-25 16:00:00,0.3,ppb,R
67793,BL0,SO2,2020-01-25 17:00:00,0.3,ppb,R
67794,BL0,SO2,2020-01-25 18:00:00,0.2,ppb,R
67795,BL0,SO2,2020-01-25 19:00:00,0.3,ppb,R
67796,BL0,SO2,2020-01-25 20:00:00,0.4,ppb,R
67797,BL0,SO2,2020-01-25 21:00:00,0.3,ppb,R
67798,BL0,SO2,2020-01-25 22:00:00,0.3,ppb,R
67799,BL0,SO2,2020-01-25 23:00:00,0.2,ppb,R
67800,BL0,SO2,2020-01-26 00:00:00,0.3,ppb,R
67801,BL0,SO2,2020-01-26 01:00:00,0.3,ppb,R
67802,BL0,SO2,2020-01-26 02:00:00,0.5,ppb,R
67803,BL0,SO2,2020-01-26 03:00:00,0.2,ppb,R
67804,BL0,SO2,2020-01-26 04:00:00,0.2,ppb,R
67805,BL0,SO2,2020-01-26 05:00:00,0.2,ppb,R
67806,BL0,SO2,2020-01-26 06:00:00,0.3,ppb,R
67807,BL0,SO2,2020-01-26 07:00:00,0.1,ppb,R
67808,BL0,SO2,2020-01-26 08:00:00,0.2,ppb,R
67809,BL0,SO2,2020-01-26 09:00:00,0.3,ppb,R
67810,BL0,SO2,2020-01-26 10:00:00,0.2,ppb,R
67811,BL0,SO2,2020-01-26 11:00:00,0.2,ppb,R
67812,BL0,SO2,2020-01-26 12:00:00,0.1,ppb,R
67813,BL0,SO2,2020-01-26 13:00:00,0.2,ppb,R
67814,BL0,SO2,2020-01-26 14:00:00,0.3,ppb,R
67815,BL0,SO2,2020-01-26 15:00:00,0.4,ppb,R
67816,BL0,SO2,2020-01-26 16:00:00,0.2,ppb,R
67817,BL0,SO2,2020-01-26 17:00:00,0.1,ppb,R
67818,BL0,SO2,2020-01-26 18:00:00,0.3,ppb,R
67819,BL0,SO2,2020-01-26 19:00:00,0.4,ppb,R
67820,BL0,SO2,2020-01-26 20:00:00,0.3,ppb,R
67821,BL0,SO2,2020-01-26 21:00:00,0.3,ppb,R
67822,BL0,SO2,2020-01-26 22:00:00,0.4,ppb,R
67823,BL0,SO2,2020-01-26 23:00:00,0.4,ppb,R
67824,BL0,SO2,2020-01-27 00:00:00,0.3,ppb,R
67825,BL0,SO2,2020-01-27 01:00:00,0.0,ppb,R
67826,BL0,SO2,2020-01-27 02:00:00,0.6,ppb,R
67827,BL0,SO2,2020-01-27 03:00:00,0.3,ppb,R
67828,BL0,SO2,2020-01-27 04:00:00,0.2,ppb,R
67829,BL0,SO2,2020-01-27 05:00:00,0.3,ppb,R
67830,BL0,SO2,2020-01-27 06:00:00,0.1,ppb,R
67831,BL0,SO2,2020-01-27 07:00:00,0.2,ppb,R
67832,BL0,SO2,2020-01-27 08:00:00,0.3,ppb,R
67833,BL0,SO2,2020-01-27 09:00:00,0.2,ppb,R
67834,BL0,SO2,2020-01-27 10:00:00,0.3,ppb,R
67835,BL0,SO2,2020-01-27 11:00:00,0.4,ppb,R
67836,BL0,SO2,2020-01-27 12:00:00,0.1,ppb,R
67837,BL0,SO2,2020-01-27 13:00:00,0.2,ppb,R
67838,BL0,SO2,2020-01-27 14:00:00,0.3,ppb,R
67839,BL0,SO2,2020-01-27 15:00:00,0.3,ppb,R
67840,BL0,SO2,2020-01-27 16:00:00,1.0,ppb,R
67841,BL0,SO2,2020-01-27 17:00:00,0.6,ppb,R
67842,BL0,SO2,2020-01-27 18:00:00,0.5,ppb,R
67843,BL0,SO2,2020-01-27 19:00:00,0.3,ppb,R
67844,BL0,SO2,2020-01-27 20:00:00,0.2,ppb,R
67845,BL0,SO2,2020-01-27 21:00:00,0.2,ppb,R
67846,BL0,SO2,2020-01-27 22:00:00,0.1,ppb,R
67847,BL0,SO2,2020-01-27 23:00:00,0.3,ppb,R
67848,BL0,SO2,2020-01-28 00:00:00,0.3,ppb,R
67849,BL0,SO2,2020-01-28 01:00:00,0.3,ppb,R
67850,BL0,SO2,2020-01-28 02:00:00,0.4,ppb,R
67851,BL0,SO2,2020-01-28 03:00:00,0.3,ppb,R
67852,BL0,SO2,2020-01-28 04:00:00,0.5,ppb,R
67853,BL0,SO2,2020-01-28 05:00:00,0.3,ppb,R
67854,BL0,SO2,2020-01-28 06:00:00,0.2,ppb,R
67855,BL0,SO2,2020-01-28 07:00:00,0.6,ppb,R
67856,BL0,SO2,2020-01-28 08:00:00,0.4,ppb,R
67857,BL0,SO2,2020-01-28 09:00:00,0.2,ppb,R
67858,BL0,SO2,2020-01-28 10:00:00,0.3,ppb,R
67859,BL0,SO2,2020-01-28 11:00:00,0.5,ppb,R
67860,BL0,SO2,2020-01-28 12:00:00,0.7,ppb,R
67861,BL0,SO2,2020-01-28 13:00:00,1.0,ppb,R
67862,BL0,SO2,2020-01-28 14:00:00,0.8,ppb,R
67863,BL0,SO2,2020-01-28 15:00:00,0.8,ppb,R
67864,BL0,SO2,2020-01-28 16:00:00,0.7,ppb,R
67865,BL0,SO2,2020-01-28 17:00:00,0.7,ppb,R
67866,BL0,SO2,2020-01-28 18:00:00,0.7,ppb,R
67867,BL0,SO2,2020-01-28 19:00:00,0.6,ppb,R
67868,BL0,SO2,2020-01-28 20:00:00,0.5,ppb,R
67869,BL0,SO2,2020-01-28 21:00:00,0.6,ppb,R
67870,BL0,SO2,2020-01-28 22:00:00,0.5,ppb,R
67871,BL0,SO2,2020-01-28 23:00:00,0.5,ppb,R
67872,BL0,SO2,2020-01-29 00:00:00,0.5,ppb,R
67873,BL0,SO2,2020-01-29 01:00:00,0.1,ppb,R
67874,BL0,SO2,2020-01-29 02:00:00,0.2,ppb,R
67875,BL0,SO2,2020-01-29 03:00:00,0.3,ppb,R
67876,BL0,SO2,2020-01-29 04:00:00,0.2,ppb,R
67877,BL0,SO2,2020-01-29 05:00:00,0.2,ppb,R
67878,BL0,SO2,2020-01-29 06:00:00,0.4,ppb,R
67879,BL0,SO2,2020-01-29 07:00:00,0.2,ppb,R
67880,BL0,SO2,2020-01-29 08:00:00,0.2,ppb,R
67881,BL0,SO2,2020-01-29 09:00:00,0.2,ppb,R
67882,BL0,SO2,2020-01-29 10:00:00,0.3,ppb,R
67883,BL0,SO2,2020-01-29 11:00:00,0.6,ppb,R
67884,BL0,SO2,2020-01-29 12:00:00,0.8,ppb,R
67885,BL0,SO2,2020-01-29 13:00:00,1.1,ppb,R
67886,BL0,SO2,2020-01-29 14:00:00,1.1,ppb,R
67887,BL0,SO2,2020-01-29 15:00:00,0.8,ppb,R
67888,BL0,SO2,2020-01-29 16:00:00,0.7,ppb,R
67889,BL0,SO2,2020-01-29 17:00:00,0.4,ppb,R
67890,BL0,SO2,2020-01-29 18:00:00,0.3,ppb,R
67891,BL0,SO2,2020-01-29 19:00:00,0.2,ppb,R
67892,BL0,SO2,2020-01-29 20:00:00,0.3,ppb,R
67893,BL0,SO2,2020-01-29 21:00:00,0.2,ppb,R
67894,BL0,SO2,2020-01-29 22:00:00,0.3,ppb,R
67895,BL0,SO2,2020-01-29 23:00:00,0.2,ppb,R
67896,BL0,SO2,2020-01-30 00:00:00,0.3,ppb,R
67897,BL0,SO2,2020-01-30 01:00:00,0.4,ppb,R
67898,BL0,SO2,2020-01-30 02:00:00,0.4,ppb,R
67899,BL0,SO2,2020-01-30 03:00:00,0.5,ppb,R
67900,BL0,SO2,2020-01-30 04:00:00,0.3,ppb,R
67901,BL0,SO2,2020-01-30 05:00:00,0.4,ppb,R
67902,BL0,SO2,2020-01-30 06:00:00,0.5,ppb,R
67903,BL0,SO2,2020-01-30 07:00:00,0.6,ppb,R
67904,BL0,SO2,2020-01-30 08:00:00,0.4,ppb,R
67905,BL0,SO2,2020-01-30 09:00:00,0.3,ppb,R
67906,BL0,SO2,2020-01-30 10:00:00,0.4,ppb,R
67907,BL0,SO2,2020-01-30 11:00:00,0.6,ppb,R
67908,BL0,SO2,2020-01-30 12:00:00,0.7,ppb,R
67909,BL0,SO2,2020-01-30 13:00:00,0.7,ppb,R
67910,BL0,SO2,2020-01-30 14:00:00,0.7,ppb,R
67911,BL0,SO2,2020-01-30 15:00:00,0.3,ppb,R
67912,BL0,SO2,2020-01-30 16:00:00,0.3,ppb,R
67913,BL0,SO2,2020-01-30 17:00:00,0.5,ppb,R
67914,BL0,SO2,2020-01-30 18:00:00,0.5,ppb,R
67915,BL0,SO2,2020-01-30 19:00:00,0.5,ppb,R
67916,BL0,SO2,2020-01-30 20:00:00,0.6,ppb,R
67917,BL0,SO2,2020-01-30 21:00:00,0.7,ppb,R
67918,BL0,SO2,2020-01-30 22:00:00,0.8,ppb,R
67919,BL0,SO2,2020-01-30 23:00:00,0.7,ppb,R
67920,BL0,SO2,2020-01-31 00:00:00,1.0,ppb,R
67921,BL0,SO2,2020-01-31 01:00:00,1.0,ppb,R
67922,BL0,SO2,2020-01-31 02:00:00,1.0,ppb,R
67923,BL0,SO2,2020-01-31 03:00:00,0.7,ppb,R
67924,BL0,SO2,2020-01-31 04:00:00,0.5,ppb,R
67925,BL0,SO2,2020-01-31 05:00:00,0.7,ppb,R
67926,BL0,SO2,2020-01-31 06:00:00,0.7,ppb,R
67927,BL0,SO2,2020-01-31 07:00:00,0.3,ppb,R
67928,BL0,SO2,2020-01-31 08:00:00,0.3,ppb,R
67929,BL0,SO2,2020-01-31 09:00:00,0.5,ppb,R
67930,BL0,SO2,2020-01-31 10:00:00,0.6,ppb,R
67931,BL0,SO2,2020-01-31 11:00:00,0.3,ppb,R
67932,BL0,SO2,2020-01-31 12:00:00,0.2,ppb,R
67933,BL0,SO2,2020-01-31 13:00:00,0.5,ppb,R
67934,BL0,SO2,2020-01-31 14:00:00,0.6,ppb,R
67935,BL0,SO2,2020-01-31 15:00:00,0.6,ppb,R
67936,BL0,SO2,2020-01-31 16:00:00,1.0,ppb,R
67937,BL0,SO2,2020-01-31 17:00:00,0.9,ppb,R
67938,BL0,SO2,2020-01-31 18:00:00,0.8,ppb,R
67939,BL0,SO2,2020-01-31 19:00:00,0.9,ppb,R
67940,BL0,SO2,2020-01-31 20:00:00,0.9,ppb,R
67941,BL0,SO2,2020-01-31 21:00:00,0.9,ppb,R
67942,BL0,SO2,2020-01-31 22:00:00,0.8,ppb,R
67943,BL0,SO2,2020-01-31 23:00:00,0.8,ppb,R
67944,BL0,SO2,2020-01-02 00:00:00,0.8,ppb,R
67945,BL0,SO2,2020-01-02 01:00:00,0.7,ppb,R
67946,BL0,SO2,2020-01-02 02:00:00,0.8,ppb,R
67947,BL0,SO2,2020-01-02 03:00:00,0.6,ppb,R
67948,BL0,SO2,2020-01-02 04:00:00,0.7,ppb,R
67949,BL0,SO2,2020-01-02 05:00:00,1.1,ppb,R
67950,BL0,SO2,2020-01-02 06:00:00,0.9,ppb,R
67951,BL0,SO2,2020-01-02 07:00:00,0.8,ppb,R
67952,BL0,SO2,2020-01-02 08:00:00,0.8,ppb,R
67953,BL0,SO2,2020-01-02 09:00:00,0.9,ppb,R
67954,BL0,SO2,2020-01-02 10:00:00,0.8,ppb,R
67955,BL0,SO2,2020-01-02 11:00:00,0.7,ppb,R
67956,BL0,SO2,2020-01-02 12:00:00,0.5,ppb,R
67957,BL0,SO2,2020-01-02 13:00:00,0.7,ppb,R
67958,BL0,SO2,2020-01-02 14:00:00,0.9,ppb,R
67959,BL0,SO2,2020-01-02 15:00:00,1.0,ppb,R
67960,BL0,SO2,2020-01-02 16:00:00,0.9,ppb,R
67961,BL0,SO2,2020-01-02 17:00:00,1.1,ppb,R
67962,BL0,SO2,2020-01-02 18:00:00,1.3,ppb,R
67963,BL0,SO2,2020-01-02 19:00:00,1.2,ppb,R
67964,BL0,SO2,2020-01-02 20:00:00,0.9,ppb,R
67965,BL0,SO2,2020-01-02 21:00:00,0.7,ppb,R
67966,BL0,SO2,2020-01-02 22:00:00,0.7,ppb,R
67967,BL0,SO2,2020-01-02 23:00:00,0.5,ppb,R
67968,BL0,SO2,2020-02-02 00:00:00,0.6,ppb,R
67969,BL0,SO2,2020-02-02 01:00:00,0.6,ppb,R
67970,BL0,SO2,2020-02-02 02:00:00,0.5,ppb,R
67971,BL0,SO2,2020-02-02 03:00:00,0.7,ppb,R
67972,BL0,SO2,2020-02-02 04:00:00,0.7,ppb,R
67973,BL0,SO2,2020-02-02 05:00:00,0.7,ppb,R
67974,BL0,SO2,2020-02-02 06:00:00,0.6,ppb,R
67975,BL0,SO2,2020-02-02 07:00:00,0.9,ppb,R
67976,BL0,SO2,2020-02-02 08:00:00,0.9,ppb,R
67977,BL0,SO2,2020-02-02 09:00:00,0.3,ppb,R
67978,BL0,SO2,2020-02-02 10:00:00,0.3,ppb,R
67979,BL0,SO2,2020-02-02 11:00:00,0.7,ppb,R
67980,BL0,SO2,2020-02-02 12:00:00,0.9,ppb,R
67981,BL0,SO2,2020-02-02 13:00:00,0.9,ppb,R
67982,BL0,SO2,2020-02-02 14:00:00,1.1,ppb,R
67983,BL0,SO2,2020-02-02 15:00:00,1.1,ppb,R
67984,BL0,SO2,2020-02-02 16:00:00,1.0,ppb,R
67985,BL0,SO2,2020-02-02 17:00:00,0.9,ppb,R
67986,BL0,SO2,2020-02-02 18:00:00,0.9,ppb,R
67987,BL0,SO2,2020-02-02 19:00:00,0.8,ppb,R
67988,BL0,SO2,2020-02-02 20:00:00,0.9,ppb,R
67989,BL0,SO2,2020-02-02 21:00:00,0.9,ppb,R
67990,BL0,SO2,2020-02-02 22:00:00,0.8,ppb,R
67991,BL0,SO2,2020-02-02 23:00:00,0.8,ppb,R
67992,BL0,SO2,2020-03-02 00:00:00,0.8,ppb,R
67993,BL0,SO2,2020-03-02 01:00:00,0.8,ppb,R
67994,BL0,SO2,2020-03-02 02:00:00,0.9,ppb,R
67995,BL0,SO2,2020-03-02 03:00:00,0.6,ppb,R
67996,BL0,SO2,2020-03-02 04:00:00,0.5,ppb,R
67997,BL0,SO2,2020-03-02 05:00:00,0.3,ppb,R
67998,BL0,SO2,2020-03-02 06:00:00,0.6,ppb,R
67999,BL0,SO2,2020-03-02 07:00:00,0.7,ppb,R
68000,BL0,SO2,2020-03-02 08:00:00,0.6,ppb,R
68001,BL0,SO2,2020-03-02 09:00:00,0.6,ppb,R
68002,BL0,SO2,2020-03-02 10:00:00,0.5,ppb,R
68003,BL0,SO2,2020-03-02 11:00:00,0.5,ppb,R
68004,BL0,SO2,2020-03-02 12:00:00,0.6,ppb,R
68005,BL0,SO2,2020-03-02 13:00:00,0.5,ppb,R
68006,BL0,SO2,2020-03-02 14:00:00,0.3,ppb,R
68007,BL0,SO2,2020-03-02 15:00:00,0.7,ppb,R
68008,BL0,SO2,2020-03-02 16:00:00,1.0,ppb,R
68009,BL0,SO2,2020-03-02 17:00:00,1.6,ppb,R
68010,BL0,SO2,2020-03-02 18:00:00,1.5,ppb,R
68011,BL0,SO2,2020-03-02 19:00:00,1.4,ppb,R
68012,BL0,SO2,2020-03-02 20:00:00,0.9,ppb,R
68013,BL0,SO2,2020-03-02 21:00:00,0.9,ppb,R
68014,BL0,SO2,2020-03-02 22:00:00,1.3,ppb,R
68015,BL0,SO2,2020-03-02 23:00:00,1.1,ppb,R
68016,BL0,SO2,2020-04-02 00:00:00,0.9,ppb,R
68017,BL0,SO2,2020-04-02 01:00:00,1.0,ppb,R
68018,BL0,SO2,2020-04-02 02:00:00,0.8,ppb,R
68019,BL0,SO2,2020-04-02 03:00:00,0.7,ppb,R
68020,BL0,SO2,2020-04-02 04:00:00,0.9,ppb,R
68021,BL0,SO2,2020-04-02 05:00:00,0.9,ppb,R
68022,BL0,SO2,2020-04-02 06:00:00,1.0,ppb,R
68023,BL0,SO2,2020-04-02 07:00:00,1.4,ppb,R
68024,BL0,SO2,2020-04-02 08:00:00,1.4,ppb,R
68025,BL0,SO2,2020-04-02 09:00:00,1.2,ppb,R
68026,BL0,SO2,2020-04-02 10:00:00,1.9,ppb,R
68027,BL0,SO2,2020-04-02 11:00:00,1.5,ppb,R
68028,BL0,SO2,2020-04-02 12:00:00,1.0,ppb,R
68029,BL0,SO2,2020-04-02 13:00:00,0.6,ppb,R
68030,BL0,SO2,2020-04-02 14:00:00,1.1,ppb,R
68031,BL0,SO2,2020-04-02 15:00:00,1.0,ppb,R
68032,BL0,SO2,2020-04-02 16:00:00,0.8,ppb,R
68033,BL0,SO2,2020-04-02 17:00:00,0.9,ppb,R
68034,BL0,SO2,2020-04-02 18:00:00,0.8,ppb,R
68035,BL0,SO2,2020-04-02 19:00:00,0.8,ppb,R
68036,BL0,SO2,2020-04-02 20:00:00,0.7,ppb,R
68037,BL0,SO2,2020-04-02 21:00:00,0.5,ppb,R
68038,BL0,SO2,2020-04-02 22:00:00,0.5,ppb,R
68039,BL0,SO2,2020-04-02 23:00:00,0.4,ppb,R
68040,BL0,SO2,2020-05-02 00:00:00,0.5,ppb,R
68041,BL0,SO2,2020-05-02 01:00:00,0.2,ppb,R
68042,BL0,SO2,2020-05-02 02:00:00,0.3,ppb,R
68043,BL0,SO2,2020-05-02 03:00:00,0.2,ppb,R
68044,BL0,SO2,2020-05-02 04:00:00,0.5,ppb,R
68045,BL0,SO2,2020-05-02 05:00:00,0.4,ppb,R
68046,BL0,SO2,2020-05-02 06:00:00,0.3,ppb,R
68047,BL0,SO2,2020-05-02 07:00:00,0.6,ppb,R
68048,BL0,SO2,2020-05-02 08:00:00,0.8,ppb,R
68049,BL0,SO2,2020-05-02 09:00:00,0.9,ppb,R
68050,BL0,SO2,2020-05-02 10:00:00,1.4,ppb,R
68051,BL0,SO2,2020-05-02 11:00:00,2.4,ppb,R
